TIME,DV,ID,DOSE,MODEL,Treatment,SAMPLE_ID,V0
87,-0.807806351,3353,100,18,OLAP100,PDX252,0.142805
0,-2.733368009,3354,100,18,OLAP100,PDX252,0.065
4,-4.26584488,3354,100,18,OLAP100,PDX252,0.065
7,-5.482240205,3354,100,18,OLAP100,PDX252,0.065
0,-1.946275216,3355,100,18,OLAP100,PDX252,0.142805
3,-1.855359167,3355,100,18,OLAP100,PDX252,0.142805
10,-5.482240205,3355,100,18,OLAP100,PDX252,0.142805
14,-5.482240205,3355,100,18,OLAP100,PDX252,0.142805
21,-4.26584488,3355,100,18,OLAP100,PDX252,0.142805
35,-5.482240205,3355,100,18,OLAP100,PDX252,0.142805
38,-5.482240205,3355,100,18,OLAP100,PDX252,0.142805
42,-5.482240205,3355,100,18,OLAP100,PDX252,0.142805
4,-5.482240205,3356,100,18,OLAP100,PDX252,0.00416
25,-5.482240205,3356,100,18,OLAP100,PDX252,0.00416
28,-5.482240205,3356,100,18,OLAP100,PDX252,0.00416
32,-5.482240205,3356,100,18,OLAP100,PDX252,0.00416
36,-4.26584488,3356,100,18,OLAP100,PDX252,0.00416
39,-5.482240205,3356,100,18,OLAP100,PDX252,0.00416
42,-5.482240205,3356,100,18,OLAP100,PDX252,0.00416
45,-2.733368009,3356,100,18,OLAP100,PDX252,0.00416
48,-2.733368009,3356,100,18,OLAP100,PDX252,0.00416
52,-1.946275216,3356,100,18,OLAP100,PDX252,0.00416
55,-2.186403339,3356,100,18,OLAP100,PDX252,0.00416
59,-2.733368009,3356,100,18,OLAP100,PDX252,0.00416
62,-5.482240205,3356,100,18,OLAP100,PDX252,0.00416
66,-2.186403339,3356,100,18,OLAP100,PDX252,0.00416
69,-2.186403339,3356,100,18,OLAP100,PDX252,0.00416
74,-3.402798663,3356,100,18,OLAP100,PDX252,0.00416
77,-4.26584488,3356,100,18,OLAP100,PDX252,0.00416
0,-2.733368009,3413,100,27,OLAP100,PDX341,0.065
4,-3.402798663,3413,100,27,OLAP100,PDX341,0.065
11,-4.26584488,3413,100,27,OLAP100,PDX341,0.065
15,-2.733368009,3413,100,27,OLAP100,PDX341,0.065
20,-4.26584488,3413,100,27,OLAP100,PDX341,0.065
25,-4.26584488,3413,100,27,OLAP100,PDX341,0.065
28,-4.26584488,3413,100,27,OLAP100,PDX341,0.065
32,-4.26584488,3413,100,27,OLAP100,PDX341,0.065
36,-4.26584488,3413,100,27,OLAP100,PDX341,0.065
39,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
42,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
46,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
49,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
53,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
56,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
60,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
63,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
67,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
70,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
75,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
78,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
86,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
89,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
92,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
98,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
104,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
109,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
117,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
120,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
126,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
131,-5.482240205,3413,100,27,OLAP100,PDX341,0.065
137,-4.403830623,3413,100,27,OLAP100,PDX341,0.065
147,-3.307488483,3413,100,27,OLAP100,PDX341,0.065
152,-3.990544704,3413,100,27,OLAP100,PDX341,0.065
156,-3.16284716,3413,100,27,OLAP100,PDX341,0.065
159,-2.900131227,3413,100,27,OLAP100,PDX341,0.065
164,-2.580434069,3413,100,27,OLAP100,PDX341,0.065
170,-2.221416619,3413,100,27,OLAP100,PDX341,0.065
178,-1.861211418,3413,100,27,OLAP100,PDX341,0.065
184,-1.158750139,3413,100,27,OLAP100,PDX341,0.065
191,-0.75984714,3413,100,27,OLAP100,PDX341,0.065
0,-4.26584488,3415,100,27,OLAP100,PDX341,0.01404
5,-3.950061378,3415,100,27,OLAP100,PDX341,0.01404
11,-3.584039554,3415,100,27,OLAP100,PDX341,0.01404
21,-2.964291748,3415,100,27,OLAP100,PDX341,0.01404
26,-3.691481236,3415,100,27,OLAP100,PDX341,0.01404
30,-2.738050957,3415,100,27,OLAP100,PDX341,0.01404
33,-1.739962174,3415,100,27,OLAP100,PDX341,0.01404
0,-2.186403339,3416,100,27,OLAP100,PDX341,0.11232
4,-2.733368009,3416,100,27,OLAP100,PDX341,0.11232
11,-4.26584488,3416,100,27,OLAP100,PDX341,0.11232
15,-2.186403339,3416,100,27,OLAP100,PDX341,0.11232
20,-2.733368009,3416,100,27,OLAP100,PDX341,0.11232
25,-2.733368009,3416,100,27,OLAP100,PDX341,0.11232
28,-3.402798663,3416,100,27,OLAP100,PDX341,0.11232
32,-3.402798663,3416,100,27,OLAP100,PDX341,0.11232
36,-4.26584488,3416,100,27,OLAP100,PDX341,0.11232
39,-5.482240205,3416,100,27,OLAP100,PDX341,0.11232
46,-5.482240205,3416,100,27,OLAP100,PDX341,0.11232
49,-4.26584488,3416,100,27,OLAP100,PDX341,0.11232
53,-5.482240205,3416,100,27,OLAP100,PDX341,0.11232
56,-5.482240205,3416,100,27,OLAP100,PDX341,0.11232
60,-5.482240205,3416,100,27,OLAP100,PDX341,0.11232
63,-5.482240205,3416,100,27,OLAP100,PDX341,0.11232
67,-5.482240205,3416,100,27,OLAP100,PDX341,0.11232
70,-5.482240205,3416,100,27,OLAP100,PDX341,0.11232
75,-5.482240205,3416,100,27,OLAP100,PDX341,0.11232
78,-5.482240205,3416,100,27,OLAP100,PDX341,0.11232
86,-3.803392841,3416,100,27,OLAP100,PDX341,0.11232
89,-3.402798663,3416,100,27,OLAP100,PDX341,0.11232
92,-2.733368009,3416,100,27,OLAP100,PDX341,0.11232
98,-2.733368009,3416,100,27,OLAP100,PDX341,0.11232
104,-2.733368009,3416,100,27,OLAP100,PDX341,0.11232
109,-2.733368009,3416,100,27,OLAP100,PDX341,0.11232
117,-5.482240205,3416,100,27,OLAP100,PDX341,0.11232
120,-5.482240205,3416,100,27,OLAP100,PDX341,0.11232
126,-2.726670488,3416,100,27,OLAP100,PDX341,0.11232
131,-2.478651375,3416,100,27,OLAP100,PDX341,0.11232
137,-1.966673013,3416,100,27,OLAP100,PDX341,0.11232
147,-1.905899748,3416,100,27,OLAP100,PDX341,0.11232
152,-1.816872498,3416,100,27,OLAP100,PDX341,0.11232
156,-1.031025718,3416,100,27,OLAP100,PDX341,0.11232
159,-0.589577964,3416,100,27,OLAP100,PDX341,0.11232
0,-1.639438668,3417,100,27,OLAP100,PDX341,0.19408896
4,-1.516972685,3417,100,27,OLAP100,PDX341,0.19408896
11,-1.323357121,3417,100,27,OLAP100,PDX341,0.19408896
15,-0.871638546,3417,100,27,OLAP100,PDX341,0.19408896
20,-0.653926467,3417,100,27,OLAP100,PDX341,0.19408896
25,-0.653926467,3417,100,27,OLAP100,PDX341,0.19408896
28,-0.594518586,3417,100,27,OLAP100,PDX341,0.19408896
32,-0.507555975,3417,100,27,OLAP100,PDX341,0.19408896
36,-0.507555975,3417,100,27,OLAP100,PDX341,0.19408896
39,-0.507555975,3417,100,27,OLAP100,PDX341,0.19408896
42,-0.63412384,3417,100,27,OLAP100,PDX341,0.19408896
46,-0.807806351,3417,100,27,OLAP100,PDX341,0.19408896
49,-0.653926467,3417,100,27,OLAP100,PDX341,0.19408896
53,-0.280984551,3417,100,27,OLAP100,PDX341,0.19408896
56,-0.280984551,3417,100,27,OLAP100,PDX341,0.19408896
60,-0.280984551,3417,100,27,OLAP100,PDX341,0.19408896
63,-0.323544165,3417,100,27,OLAP100,PDX341,0.19408896
67,0.015504187,3417,100,27,OLAP100,PDX341,0.19408896
70,-0.106961797,3417,100,27,OLAP100,PDX341,0.19408896
75,0.015504187,3417,100,27,OLAP100,PDX341,0.19408896
78,-0.132066546,3417,100,27,OLAP100,PDX341,0.19408896
86,0.170906654,3417,100,27,OLAP100,PDX341,0.19408896
89,0.355490242,3417,100,27,OLAP100,PDX341,0.19408896
92,0.562468857,3417,100,27,OLAP100,PDX341,0.19408896
98,0.355490242,3417,100,27,OLAP100,PDX341,0.19408896
0,-3.16284716,3419,100,27,OLAP100,PDX341,0.04230512
4,-3.979914341,3419,100,27,OLAP100,PDX341,0.04230512
7,-3.235630402,3419,100,27,OLAP100,PDX341,0.04230512
11,-2.930765844,3419,100,27,OLAP100,PDX341,0.04230512
14,-3.812860256,3419,100,27,OLAP100,PDX341,0.04230512
18,-5.482240205,3419,100,27,OLAP100,PDX341,0.04230512
20,-5.482240205,3419,100,27,OLAP100,PDX341,0.04230512
25,-5.482240205,3419,100,27,OLAP100,PDX341,0.04230512
34,-3.402798663,3419,100,27,OLAP100,PDX341,0.04230512
40,-2.733368009,3419,100,27,OLAP100,PDX341,0.04230512
43,-4.26584488,3419,100,27,OLAP100,PDX341,0.04230512
47,-3.402798663,3419,100,27,OLAP100,PDX341,0.04230512
50,-3.402798663,3419,100,27,OLAP100,PDX341,0.04230512
54,-2.186403339,3419,100,27,OLAP100,PDX341,0.04230512
58,-1.516972685,3419,100,27,OLAP100,PDX341,0.04230512
62,-1.323357121,3419,100,27,OLAP100,PDX341,0.04230512
65,-1.723951299,3419,100,27,OLAP100,PDX341,0.04230512
69,-2.186403339,3419,100,27,OLAP100,PDX341,0.04230512
72,-1.723951299,3419,100,27,OLAP100,PDX341,0.04230512
78,-1.723951299,3419,100,27,OLAP100,PDX341,0.04230512
82,-1.723951299,3419,100,27,OLAP100,PDX341,0.04230512
85,-1.723951299,3419,100,27,OLAP100,PDX341,0.04230512
89,-1.81091391,3419,100,27,OLAP100,PDX341,0.04230512
97,-1.723951299,3419,100,27,OLAP100,PDX341,0.04230512
100,-1.723951299,3419,100,27,OLAP100,PDX341,0.04230512
0,-4.26584488,3420,100,27,OLAP100,PDX341,0.01404
4,-3.075835783,3420,100,27,OLAP100,PDX341,0.01404
7,-5.145767968,3420,100,27,OLAP100,PDX341,0.01404
11,-3.695179256,3420,100,27,OLAP100,PDX341,0.01404
14,-2.897940811,3420,100,27,OLAP100,PDX341,0.01404
18,-2.733368009,3420,100,27,OLAP100,PDX341,0.01404
20,-2.61570587,3420,100,27,OLAP100,PDX341,0.01404
25,-2.733368009,3420,100,27,OLAP100,PDX341,0.01404
34,-2.394327644,3420,100,27,OLAP100,PDX341,0.01404
40,-2.186403339,3420,100,27,OLAP100,PDX341,0.01404
43,-5.482240205,3420,100,27,OLAP100,PDX341,0.01404
47,-5.482240205,3420,100,27,OLAP100,PDX341,0.01404
54,-5.482240205,3420,100,27,OLAP100,PDX341,0.01404
58,-2.733368009,3420,100,27,OLAP100,PDX341,0.01404
62,-1.855359167,3420,100,27,OLAP100,PDX341,0.01404
65,-1.723951299,3420,100,27,OLAP100,PDX341,0.01404
69,-1.106395137,3420,100,27,OLAP100,PDX341,0.01404
72,-1.037426582,3420,100,27,OLAP100,PDX341,0.01404
78,-0.970008014,3420,100,27,OLAP100,PDX341,0.01404
82,-0.807806351,3420,100,27,OLAP100,PDX341,0.01404
85,-0.507555975,3420,100,27,OLAP100,PDX341,0.01404
89,-0.106961797,3420,100,27,OLAP100,PDX341,0.01404
97,-0.106961797,3420,100,27,OLAP100,PDX341,0.01404
100,0.170906654,3420,100,27,OLAP100,PDX341,0.01404
0,-3.65551586,3421,100,27,OLAP100,PDX341,0.02584816
3,-3.118395397,3421,100,27,OLAP100,PDX341,0.02584816
7,-3.805798063,3421,100,27,OLAP100,PDX341,0.02584816
10,-3.982617158,3421,100,27,OLAP100,PDX341,0.02584816
14,-3.509931582,3421,100,27,OLAP100,PDX341,0.02584816
17,-5.482240205,3421,100,27,OLAP100,PDX341,0.02584816
21,-5.482240205,3421,100,27,OLAP100,PDX341,0.02584816
23,-5.482240205,3421,100,27,OLAP100,PDX341,0.02584816
28,-5.482240205,3421,100,27,OLAP100,PDX341,0.02584816
0,-2.900131227,3422,100,27,OLAP100,PDX341,0.055016
3,-3.281092776,3422,100,27,OLAP100,PDX341,0.055016
7,-3.453434279,3422,100,27,OLAP100,PDX341,0.055016
10,-5.482240205,3422,100,27,OLAP100,PDX341,0.055016
14,-5.482240205,3422,100,27,OLAP100,PDX341,0.055016
17,-4.214201647,3422,100,27,OLAP100,PDX341,0.055016
21,-5.482240205,3422,100,27,OLAP100,PDX341,0.055016
23,-5.482240205,3422,100,27,OLAP100,PDX341,0.055016
28,-5.482240205,3422,100,27,OLAP100,PDX341,0.055016
37,-5.482240205,3422,100,27,OLAP100,PDX341,0.055016
0,-1.946275216,3440,100,16,OLAP100,PDX230,0.142805
2,-2.733368009,3440,100,16,OLAP100,PDX230,0.142805
13,-2.44743747,3440,100,16,OLAP100,PDX230,0.142805
16,-2.733368009,3440,100,16,OLAP100,PDX230,0.142805
20,-2.733368009,3440,100,16,OLAP100,PDX230,0.142805
24,-3.402798663,3440,100,16,OLAP100,PDX230,0.142805
27,-4.26584488,3440,100,16,OLAP100,PDX230,0.142805
30,-4.26584488,3440,100,16,OLAP100,PDX230,0.142805
34,-5.482240205,3440,100,16,OLAP100,PDX230,0.142805
37,-5.482240205,3440,100,16,OLAP100,PDX230,0.142805
41,-5.482240205,3440,100,16,OLAP100,PDX230,0.142805
44,-5.482240205,3440,100,16,OLAP100,PDX230,0.142805
0,-2.733368009,3442,100,16,OLAP100,PDX230,0.065
2,-2.733368009,3442,100,16,OLAP100,PDX230,0.065
13,-2.186403339,3442,100,16,OLAP100,PDX230,0.065
16,-2.186403339,3442,100,16,OLAP100,PDX230,0.065
20,-2.186403339,3442,100,16,OLAP100,PDX230,0.065
24,-2.186403339,3442,100,16,OLAP100,PDX230,0.065
27,-2.44743747,3442,100,16,OLAP100,PDX230,0.065
30,-5.482240205,3442,100,16,OLAP100,PDX230,0.065
34,-2.733368009,3442,100,16,OLAP100,PDX230,0.065
37,-2.733368009,3442,100,16,OLAP100,PDX230,0.065
41,-5.482240205,3442,100,16,OLAP100,PDX230,0.065
44,-5.482240205,3442,100,16,OLAP100,PDX230,0.065
48,-5.482240205,3442,100,16,OLAP100,PDX230,0.065
51,-5.482240205,3442,100,16,OLAP100,PDX230,0.065
0,-2.186403339,3483,100,20,OLAP100,PDX274,0.11232
4,-1.639438668,3483,100,20,OLAP100,PDX274,0.11232
7,-1.723951299,3483,100,20,OLAP100,PDX274,0.11232
11,-1.516972685,3483,100,20,OLAP100,PDX274,0.11232
14,-0.970008014,3483,100,20,OLAP100,PDX274,0.11232
19,-0.776392451,3483,100,20,OLAP100,PDX274,0.11232
22,-0.653926467,3483,100,20,OLAP100,PDX274,0.11232
27,-0.507555975,3483,100,20,OLAP100,PDX274,0.11232
30,-0.507555975,3483,100,20,OLAP100,PDX274,0.11232
0,-2.393381953,3484,100,20,OLAP100,PDX274,0.09132032
3,-1.723951299,3484,100,20,OLAP100,PDX274,0.09132032
7,-1.946275216,3484,100,20,OLAP100,PDX274,0.09132032
10,-1.323357121,3484,100,20,OLAP100,PDX274,0.09132032
15,-1.723951299,3484,100,20,OLAP100,PDX274,0.09132032
18,-1.071712669,3484,100,20,OLAP100,PDX274,0.09132032
23,-0.970008014,3484,100,20,OLAP100,PDX274,0.09132032
26,-0.74530409,3484,100,20,OLAP100,PDX274,0.09132032
0,-1.946275216,3485,100,20,OLAP100,PDX274,0.142805
4,-1.946275216,3485,100,20,OLAP100,PDX274,0.142805
7,-1.723951299,3485,100,20,OLAP100,PDX274,0.142805
11,-1.900472799,3485,100,20,OLAP100,PDX274,0.142805
14,-0.970008014,3485,100,20,OLAP100,PDX274,0.142805
19,-1.602998689,3485,100,20,OLAP100,PDX274,0.142805
22,-1.106395137,3485,100,20,OLAP100,PDX274,0.142805
27,-0.807806351,3485,100,20,OLAP100,PDX274,0.142805
30,0.015504187,3485,100,20,OLAP100,PDX274,0.142805
0,-2.186403339,3486,100,20,OLAP100,PDX274,0.11232
4,-2.08803387,3486,100,20,OLAP100,PDX274,0.11232
7,-1.81091391,3486,100,20,OLAP100,PDX274,0.11232
11,-1.900472799,3486,100,20,OLAP100,PDX274,0.11232
14,-1.141483256,3486,100,20,OLAP100,PDX274,0.11232
19,-0.479119743,3486,100,20,OLAP100,PDX274,0.11232
22,-0.624075475,3486,100,20,OLAP100,PDX274,0.11232
27,-0.714534589,3486,100,20,OLAP100,PDX274,0.11232
30,-0.776392451,3486,100,20,OLAP100,PDX274,0.11232
0,-2.186403339,3487,100,20,OLAP100,PDX274,0.11232
4,-2.733368009,3487,100,20,OLAP100,PDX274,0.11232
7,-2.733368009,3487,100,20,OLAP100,PDX274,0.11232
11,-1.946275216,3487,100,20,OLAP100,PDX274,0.11232
14,-1.598058702,3487,100,20,OLAP100,PDX274,0.11232
19,-1.516972685,3487,100,20,OLAP100,PDX274,0.11232
22,-0.904071294,3487,100,20,OLAP100,PDX274,0.11232
27,-0.915940793,3487,100,20,OLAP100,PDX274,0.11232
30,-0.915940793,3487,100,20,OLAP100,PDX274,0.11232
0,-2.186403339,3488,100,20,OLAP100,PDX274,0.11232
4,-1.946275216,3488,100,20,OLAP100,PDX274,0.11232
7,-1.723951299,3488,100,20,OLAP100,PDX274,0.11232
11,-1.598058702,3488,100,20,OLAP100,PDX274,0.11232
14,-0.904071294,3488,100,20,OLAP100,PDX274,0.11232
19,-0.531708835,3488,100,20,OLAP100,PDX274,0.11232
22,-0.970008014,3488,100,20,OLAP100,PDX274,0.11232
27,-0.280984551,3488,100,20,OLAP100,PDX274,0.11232
30,0.460764202,3488,100,20,OLAP100,PDX274,0.11232
0,-1.946275216,3489,100,20,OLAP100,PDX274,0.142805
4,-1.639438668,3489,100,20,OLAP100,PDX274,0.142805
7,-1.516972685,3489,100,20,OLAP100,PDX274,0.142805
11,-2.186403339,3489,100,20,OLAP100,PDX274,0.142805
0,-2.186403339,3491,100,20,OLAP100,PDX274,0.11232
4,-2.186403339,3491,100,20,OLAP100,PDX274,0.11232
7,-1.477751972,3491,100,20,OLAP100,PDX274,0.11232
11,-0.970008014,3491,100,20,OLAP100,PDX274,0.11232
14,-0.74530409,3491,100,20,OLAP100,PDX274,0.11232
19,-0.904071294,3491,100,20,OLAP100,PDX274,0.11232
22,-0.904071294,3491,100,20,OLAP100,PDX274,0.11232
27,-0.807806351,3491,100,20,OLAP100,PDX274,0.11232
30,-0.423043344,3491,100,20,OLAP100,PDX274,0.11232
0,-2.186403339,3492,100,20,OLAP100,PDX274,0.11232
4,-2.186403339,3492,100,20,OLAP100,PDX274,0.11232
7,-1.723951299,3492,100,20,OLAP100,PDX274,0.11232
11,-1.516972685,3492,100,20,OLAP100,PDX274,0.11232
14,-0.970008014,3492,100,20,OLAP100,PDX274,0.11232
19,-0.807806351,3492,100,20,OLAP100,PDX274,0.11232
22,-0.904071294,3492,100,20,OLAP100,PDX274,0.11232
27,-0.653926467,3492,100,20,OLAP100,PDX274,0.11232
30,-0.182915221,3492,100,20,OLAP100,PDX274,0.11232
0,-2.186403339,3521,100,26,OLAP100,PDX339,0.11232
11,-2.186403339,3521,100,26,OLAP100,PDX339,0.11232
14,-1.323357121,3521,100,26,OLAP100,PDX339,0.11232
17,-1.723951299,3521,100,26,OLAP100,PDX339,0.11232
25,-1.516972685,3521,100,26,OLAP100,PDX339,0.11232
28,-1.205574086,3521,100,26,OLAP100,PDX339,0.11232
32,-0.883654147,3521,100,26,OLAP100,PDX339,0.11232
0,-2.288107994,3522,100,26,OLAP100,PDX339,0.10145824
3,-2.186403339,3522,100,26,OLAP100,PDX339,0.10145824
8,-1.477237005,3522,100,26,OLAP100,PDX339,0.10145824
11,-1.516972685,3522,100,26,OLAP100,PDX339,0.10145824
14,-1.323357121,3522,100,26,OLAP100,PDX339,0.10145824
18,-1.249279284,3522,100,26,OLAP100,PDX339,0.10145824
22,-1.516972685,3522,100,26,OLAP100,PDX339,0.10145824
25,-0.574191499,3522,100,26,OLAP100,PDX339,0.10145824
29,0.201610359,3522,100,26,OLAP100,PDX339,0.10145824
0,-2.186403339,3523,100,26,OLAP100,PDX339,0.11232
3,-1.855359167,3523,100,26,OLAP100,PDX339,0.11232
6,-1.323357121,3523,100,26,OLAP100,PDX339,0.11232
11,-0.807806351,3523,100,26,OLAP100,PDX339,0.11232
14,-0.653926467,3523,100,26,OLAP100,PDX339,0.11232
17,-0.807806351,3523,100,26,OLAP100,PDX339,0.11232
21,-0.948029108,3523,100,26,OLAP100,PDX339,0.11232
25,-0.353094732,3523,100,26,OLAP100,PDX339,0.11232
28,0.015504187,3523,100,26,OLAP100,PDX339,0.11232
32,0.133166326,3523,100,26,OLAP100,PDX339,0.11232
0,-2.186403339,3524,100,26,OLAP100,PDX339,0.11232
3,-2.44743747,3524,100,26,OLAP100,PDX339,0.11232
6,-1.516972685,3524,100,26,OLAP100,PDX339,0.11232
11,-1.205574086,3524,100,26,OLAP100,PDX339,0.11232
14,-0.970008014,3524,100,26,OLAP100,PDX339,0.11232
17,-0.970008014,3524,100,26,OLAP100,PDX339,0.11232
21,-0.915940793,3524,100,26,OLAP100,PDX339,0.11232
25,-0.887913598,3524,100,26,OLAP100,PDX339,0.11232
28,-0.758497295,3524,100,26,OLAP100,PDX339,0.11232
32,0.24638731,3524,100,26,OLAP100,PDX339,0.11232
0,-2.733368009,3525,100,26,OLAP100,PDX339,0.065
3,-1.855359167,3525,100,26,OLAP100,PDX339,0.065
6,-1.767117512,3525,100,26,OLAP100,PDX339,0.065
11,-1.141483256,3525,100,26,OLAP100,PDX339,0.065
14,-1.323357121,3525,100,26,OLAP100,PDX339,0.065
17,-1.323357121,3525,100,26,OLAP100,PDX339,0.065
21,-1.323357121,3525,100,26,OLAP100,PDX339,0.065
25,-1.286089561,3525,100,26,OLAP100,PDX339,0.065
28,-0.653926467,3525,100,26,OLAP100,PDX339,0.065
32,-1.071712669,3525,100,26,OLAP100,PDX339,0.065
0,-2.186403339,3526,100,26,OLAP100,PDX339,0.11232
3,-1.946275216,3526,100,26,OLAP100,PDX339,0.11232
6,-1.767117512,3526,100,26,OLAP100,PDX339,0.11232
11,-1.141483256,3526,100,26,OLAP100,PDX339,0.11232
14,-1.323357121,3526,100,26,OLAP100,PDX339,0.11232
17,-0.970008014,3526,100,26,OLAP100,PDX339,0.11232
21,-0.643976137,3526,100,26,OLAP100,PDX339,0.11232
25,-0.930174162,3526,100,26,OLAP100,PDX339,0.11232
28,-0.624075475,3526,100,26,OLAP100,PDX339,0.11232
32,-0.479119743,3526,100,26,OLAP100,PDX339,0.11232
0,-1.946275216,3527,100,26,OLAP100,PDX339,0.142805
3,-1.723951299,3527,100,26,OLAP100,PDX339,0.142805
7,-1.490655376,3527,100,26,OLAP100,PDX339,0.142805
11,-1.323357121,3527,100,26,OLAP100,PDX339,0.142805
14,-0.807806351,3527,100,26,OLAP100,PDX339,0.142805
18,-0.581003197,3527,100,26,OLAP100,PDX339,0.142805
0,-1.946275216,3528,100,26,OLAP100,PDX339,0.142805
3,-1.323357121,3528,100,26,OLAP100,PDX339,0.142805
7,-0.844844871,3528,100,26,OLAP100,PDX339,0.142805
11,-1.323357121,3528,100,26,OLAP100,PDX339,0.142805
14,-0.970008014,3528,100,26,OLAP100,PDX339,0.142805
18,-0.008592329,3528,100,26,OLAP100,PDX339,0.142805
0,-1.25103646,3555,100,21,OLAP100,PDX288,0.286208
3,-1.241904951,3555,100,21,OLAP100,PDX288,0.286208
7,-0.625484794,3555,100,21,OLAP100,PDX288,0.286208
10,-0.447471804,3555,100,21,OLAP100,PDX288,0.286208
14,0.047188883,3555,100,21,OLAP100,PDX288,0.286208
17,0.491015819,3555,100,21,OLAP100,PDX288,0.286208
0,-2.169874037,3556,100,21,OLAP100,PDX288,0.114192
3,-2.186403339,3556,100,21,OLAP100,PDX288,0.114192
7,-2.153613516,3556,100,21,OLAP100,PDX288,0.114192
10,-1.830203044,3556,100,21,OLAP100,PDX288,0.114192
14,-1.65361783,3556,100,21,OLAP100,PDX288,0.114192
17,-1.323357121,3556,100,21,OLAP100,PDX288,0.114192
0,-2.106360631,3557,100,21,OLAP100,PDX288,0.12168
3,-2.186403339,3557,100,21,OLAP100,PDX288,0.12168
7,-2.340283222,3557,100,21,OLAP100,PDX288,0.12168
10,-2.288107994,3557,100,21,OLAP100,PDX288,0.12168
14,-2.08803387,3557,100,21,OLAP100,PDX288,0.12168
17,-1.598058702,3557,100,21,OLAP100,PDX288,0.12168
21,-1.516972685,3557,100,21,OLAP100,PDX288,0.12168
24,-1.25103646,3557,100,21,OLAP100,PDX288,0.12168
28,-1.239475637,3557,100,21,OLAP100,PDX288,0.12168
31,-1.216747386,3557,100,21,OLAP100,PDX288,0.12168
0,-1.782223006,3559,100,21,OLAP100,PDX288,0.16826368
3,-1.590419907,3559,100,21,OLAP100,PDX288,0.16826368
7,-1.21272459,3559,100,21,OLAP100,PDX288,0.16826368
10,-0.897303339,3559,100,21,OLAP100,PDX288,0.16826368
14,-0.546565554,3559,100,21,OLAP100,PDX288,0.16826368
17,-0.376294731,3559,100,21,OLAP100,PDX288,0.16826368
21,0.031062525,3559,100,21,OLAP100,PDX288,0.16826368
24,0.309056992,3559,100,21,OLAP100,PDX288,0.16826368
0,-1.723951299,3591,100,19,OLAP100,PDX270,0.17836
4,-1.516972685,3591,100,19,OLAP100,PDX270,0.17836
6,-1.723951299,3591,100,19,OLAP100,PDX270,0.17836
11,-1.723951299,3591,100,19,OLAP100,PDX270,0.17836
17,-1.723951299,3591,100,19,OLAP100,PDX270,0.17836
25,-1.723951299,3591,100,19,OLAP100,PDX270,0.17836
28,-1.723951299,3591,100,19,OLAP100,PDX270,0.17836
0,-1.723951299,3592,100,19,OLAP100,PDX270,0.17836
4,-1.946275216,3592,100,19,OLAP100,PDX270,0.17836
7,-2.733368009,3592,100,19,OLAP100,PDX270,0.17836
11,-1.516972685,3592,100,19,OLAP100,PDX270,0.17836
13,-1.723951299,3592,100,19,OLAP100,PDX270,0.17836
18,-1.723951299,3592,100,19,OLAP100,PDX270,0.17836
24,-2.733368009,3592,100,19,OLAP100,PDX270,0.17836
32,-4.26584488,3592,100,19,OLAP100,PDX270,0.17836
0,-1.855359167,3593,100,19,OLAP100,PDX270,0.15639676
4,-1.323357121,3593,100,19,OLAP100,PDX270,0.15639676
7,-1.323357121,3593,100,19,OLAP100,PDX270,0.15639676
11,-1.780938231,3593,100,19,OLAP100,PDX270,0.15639676
13,-1.590419907,3593,100,19,OLAP100,PDX270,0.15639676
